invoiceID,customerID,prodID,saleDate,amt,qty,discounted,orderDate,shippingMethod,orderMethod,paymentMethod,shippingCost,division
33795,4,35,2005-02-26,18661.5,33,0,,,,,,TPCW
33818,18,35,2007-01-26,32799,58,0,,,,,,TPCW
33826,14,35,2009-05-02,48633,86,0,,,,,,TPCW
33859,24,35,2008-01-24,11310,20,0,,,,,,TPCW
34030,4,35,2008-11-02,108576,192,0,,,,,,TPCW
34186,33,35,2006-01-29,50329.5,89,0,,,,,,TPCW
34272,28,35,2007-03-20,40150.5,71,0,,,,,,TPCW
34379,20,35,2006-10-25,102355.5,181,0,,,,,,TPCW
34404,1,35,2007-08-14,102355.5,181,0,,,,,,TPCW
34480,14,35,2006-10-12,11875.5,21,0,,,,,,TPCW
34649,34,35,2008-01-18,108010.5,191,0,,,,,,TPCW
34672,12,35,2005-06-21,79735.5,141,0,,,,,,TPCW
34683,40,35,2009-04-12,83128.5,147,0,,,,,,TPCW
34749,29,35,2010-03-28,11875.5,21,0,,,,,,TPCW
34794,30,35,2010-05-29,109707,194,0,,,,,,TPCW
34889,35,35,2007-03-02,22620,40,0,,,,,,TPCW
35035,22,35,2006-03-13,112534.5,199,0,,,,,,TPCW
35067,35,35,2005-01-21,32233.5,57,0,,,,,,TPCW
35089,40,35,2005-09-02,67860,120,0,,,,,,TPCW
35178,30,35,2009-11-28,85956,152,0,,,,,,TPCW
35191,40,35,2009-04-23,87087,154,0,,,,,,TPCW
35261,18,35,2009-07-30,53157,94,0,,,,,,TPCW
35293,4,35,2010-01-05,59377.5,105,0,,,,,,TPCW
35309,36,35,2005-07-03,54288,96,0,,,,,,TPCW
35343,31,35,2008-04-02,108576,192,0,,,,,,TPCW
35383,13,35,2007-05-01,91611,162,0,,,,,,TPCW
35394,32,35,2006-08-31,18096,32,0,,,,,,TPCW
35397,37,35,2007-08-12,84259.5,149,0,,,,,,TPCW
35535,9,35,2005-09-20,112534.5,199,0,,,,,,TPCW
35581,37,35,2009-07-03,85956,152,0,,,,,,TPCW
35625,15,35,2008-08-26,28275,50,0,,,,,,TPCW
35651,36,35,2008-02-06,11310,20,0,,,,,,TPCW
35898,10,35,2008-04-29,98962.5,175,0,,,,,,TPCW
36035,20,35,2009-01-24,48633,86,0,,,,,,TPCW
36205,31,35,2005-04-28,24882,44,0,,,,,,TPCW
36267,36,35,2009-12-27,37888.5,67,0,,,,,,TPCW
36293,1,35,2009-10-04,61074,108,0,,,,,,TPCW
36294,19,35,2005-10-07,30537,54,0,,,,,,TPCW
36315,7,35,2009-06-07,22054.5,39,0,,,,,,TPCW
36316,10,35,2005-12-01,55419,98,0,,,,,,TPCW
36400,4,35,2009-10-18,9048,16,0,,,,,,TPCW
36481,16,35,2009-11-17,69556.5,123,0,,,,,,TPCW
36483,15,35,2007-05-25,50895,90,0,,,,,,TPCW
36484,5,35,2010-07-23,35626.5,63,0,,,,,,TPCW
36512,39,35,2005-01-18,45240,80,0,,,,,,TPCW
36655,33,35,2005-04-14,55419,98,0,,,,,,TPCW
36704,10,35,2005-10-26,65598,116,0,,,,,,TPCW
36768,31,35,2008-08-10,21489,38,0,,,,,,TPCW
36942,10,35,2005-01-30,113100,200,0,,,,,,TPCW
36972,20,35,2005-05-23,79170,140,0,,,,,,TPCW
37041,27,35,2007-01-26,57115.5,101,0,,,,,,TPCW
37108,10,35,2007-08-29,39019.5,69,0,,,,,,TPCW
37111,26,35,2009-05-21,33930,60,0,,,,,,TPCW
37186,30,35,2006-07-11,103486.5,183,0,,,,,,TPCW
37295,2,35,2010-07-18,17530.5,31,0,,,,,,TPCW
37366,11,35,2009-05-25,42978,76,0,,,,,,TPCW
37400,27,35,2009-02-18,13006.5,23,0,,,,,,TPCW
37548,13,35,2010-07-25,83694,148,0,,,,,,TPCW
37639,19,35,2005-04-21,41281.5,73,0,,,,,,TPCW
37732,10,35,2009-11-08,91611,162,0,,,,,,TPCW
37828,15,35,2009-09-09,108010.5,191,0,,,,,,TPCW
37976,15,35,2005-03-04,44109,78,0,,,,,,TPCW
38079,1,35,2008-07-12,95004,168,0,,,,,,TPCW
38105,19,35,2005-10-28,63901.5,113,0,,,,,,TPCW
38115,6,35,2010-08-16,18661.5,33,0,,,,,,TPCW
38257,28,35,2005-02-13,19792.5,35,0,,,,,,TPCW
38317,6,35,2008-12-03,109141.5,193,0,,,,,,TPCW
38471,6,35,2005-07-22,44109,78,0,,,,,,TPCW
38568,33,35,2007-01-18,93307.5,165,0,,,,,,TPCW
38707,1,35,2010-10-04,88218,156,0,,,,,,TPCW
38774,18,35,2010-03-29,9613.5,17,0,,,,,,TPCW
38811,12,35,2005-05-22,10179,18,0,,,,,,TPCW
38866,13,35,2010-03-13,113100,200,0,,,,,,TPCW
39098,14,35,2008-05-01,101790,180,0,,,,,,TPCW
39199,2,35,2005-08-04,83694,148,0,,,,,,TPCW
39267,2,35,2007-06-21,57115.5,101,0,,,,,,TPCW
39305,7,35,2008-11-11,94438.5,167,0,,,,,,TPCW
39419,13,35,2007-11-29,78039,138,0,,,,,,TPCW
39495,2,35,2010-10-27,92176.5,163,0,,,,,,TPCW
39518,19,35,2007-10-15,15268.5,27,0,,,,,,TPCW
39594,4,35,2008-01-20,24882,44,0,,,,,,TPCW
39601,32,35,2010-08-29,37888.5,67,0,,,,,,TPCW
39624,16,35,2005-01-18,18661.5,33,0,,,,,,TPCW
39644,33,35,2007-01-11,41281.5,73,0,,,,,,TPCW
39712,38,35,2010-05-02,62770.5,111,0,,,,,,TPCW
39793,5,35,2006-11-19,6220.5,11,0,,,,,,TPCW
39801,12,35,2006-07-06,83128.5,147,0,,,,,,TPCW
39828,26,35,2009-01-22,20923.5,37,0,,,,,,TPCW
39901,22,35,2007-04-20,74080.5,131,0,,,,,,TPCW
39950,31,35,2007-03-09,26578.5,47,0,,,,,,TPCW
39982,38,35,2006-03-22,8482.5,15,0,,,,,,TPCW
40017,17,35,2008-02-29,65598,116,0,,,,,,TPCW
40052,16,35,2006-05-22,9613.5,17,0,,,,,,TPCW
40355,40,35,2005-09-26,87087,154,0,,,,,,TPCW
40371,15,35,2006-07-02,42978,76,0,,,,,,TPCW
40389,24,35,2007-11-21,52591.5,93,0,,,,,,TPCW
40418,32,35,2009-05-18,72949.5,129,0,,,,,,TPCW
40538,7,35,2008-03-02,110272.5,195,0,,,,,,TPCW
40574,39,35,2010-08-04,110272.5,195,0,,,,,,TPCW
40710,36,35,2005-03-05,77473.5,137,0,,,,,,TPCW
40829,36,35,2008-07-10,19227,34,0,,,,,,TPCW
40890,8,35,2009-04-16,24882,44,0,,,,,,TPCW
40891,26,35,2009-01-28,63336,112,0,,,,,,TPCW
40904,15,35,2007-11-27,34495.5,61,0,,,,,,TPCW
40974,7,35,2010-02-23,5655,10,0,,,,,,TPCW
41018,12,35,2006-05-30,104052,184,0,,,,,,TPCW
41041,35,35,2005-06-11,103486.5,183,0,,,,,,TPCW
41104,4,35,2006-04-19,111969,198,0,,,,,,TPCW
41156,22,35,2006-09-14,14137.5,25,0,,,,,,TPCW
41174,33,35,2006-08-02,9048,16,0,,,,,,TPCW
41178,17,35,2010-07-25,8482.5,15,0,,,,,,TPCW
41308,3,35,2010-05-09,97266,172,0,,,,,,TPCW
41314,9,35,2006-11-17,48067.5,85,0,,,,,,TPCW
41343,27,35,2010-02-22,68425.5,121,0,,,,,,TPCW
41417,35,35,2010-04-02,87652.5,155,0,,,,,,TPCW
41501,15,35,2006-12-22,49764,88,0,,,,,,TPCW
41649,24,35,2009-09-14,54853.5,97,0,,,,,,TPCW
41746,35,35,2009-12-22,59377.5,105,0,,,,,,TPCW
41765,13,35,2007-03-31,13572,24,0,,,,,,TPCW
41779,35,35,2007-05-18,77473.5,137,0,,,,,,TPCW
41857,6,35,2009-06-29,35061,62,0,,,,,,TPCW
41905,19,35,2005-12-16,80866.5,143,0,,,,,,TPCW
41917,36,35,2006-10-29,104617.5,185,0,,,,,,TPCW
42054,39,35,2009-03-15,45805.5,81,0,,,,,,TPCW
42112,17,35,2008-11-06,88218,156,0,,,,,,TPCW
42114,10,35,2010-07-11,46936.5,83,0,,,,,,TPCW
42120,22,35,2010-06-28,12441,22,0,,,,,,TPCW
42129,25,35,2009-11-01,14703,26,0,,,,,,TPCW
42304,30,35,2006-08-03,75777,134,0,,,,,,TPCW
42358,12,35,2005-10-09,76908,136,0,,,,,,TPCW
42637,32,35,2008-10-17,57115.5,101,0,,,,,,TPCW
42650,32,35,2009-02-25,24316.5,43,0,,,,,,TPCW
42674,28,35,2007-06-25,32799,58,0,,,,,,TPCW
42699,12,35,2008-08-08,88218,156,0,,,,,,TPCW
42776,28,35,2009-02-25,95569.5,169,0,,,,,,TPCW
42863,25,35,2005-04-15,112534.5,199,0,,,,,,TPCW
42957,28,35,2006-02-07,29406,52,0,,,,,,TPCW
43064,3,35,2007-05-31,46936.5,83,0,,,,,,TPCW
43133,32,35,2010-06-30,81997.5,145,0,,,,,,TPCW
43139,17,35,2005-08-01,11875.5,21,0,,,,,,TPCW
43242,31,35,2009-11-11,18661.5,33,0,,,,,,TPCW
43263,13,35,2005-09-12,22620,40,0,,,,,,TPCW
43303,8,35,2005-11-22,29971.5,53,0,,,,,,TPCW
43365,28,35,2010-03-21,80866.5,143,0,,,,,,TPCW
43555,5,35,2006-01-13,85956,152,0,,,,,,TPCW
43568,27,35,2009-01-17,65598,116,0,,,,,,TPCW
43747,1,35,2008-12-17,20358,36,0,,,,,,TPCW
43749,39,35,2007-02-14,37323,66,0,,,,,,TPCW
43760,14,35,2006-10-07,25447.5,45,0,,,,,,TPCW
43841,28,35,2007-06-28,89349,158,0,,,,,,TPCW
43904,1,35,2007-07-16,11875.5,21,0,,,,,,TPCW
43921,32,35,2008-10-30,56550,100,0,,,,,,TPCW
44031,36,35,2010-03-20,17530.5,31,0,,,,,,TPCW
44066,9,35,2006-08-11,16965,30,0,,,,,,TPCW
44098,18,35,2010-03-08,6220.5,11,0,,,,,,TPCW
44108,26,35,2008-12-14,99528,176,0,,,,,,TPCW
44397,32,35,2008-06-18,31102.5,55,0,,,,,,TPCW
44528,19,35,2005-08-06,80301,142,0,,,,,,TPCW
44539,36,35,2008-04-03,68991,122,0,,,,,,TPCW
44571,33,35,2010-03-19,19227,34,0,,,,,,TPCW
44614,22,35,2005-02-24,72384,128,0,,,,,,TPCW
44677,18,35,2009-01-23,11310,20,0,,,,,,TPCW
44704,32,35,2007-01-15,60508.5,107,0,,,,,,TPCW
44856,32,35,2010-08-03,88218,156,0,,,,,,TPCW
45137,31,35,2008-05-28,20358,36,0,,,,,,TPCW
45191,8,35,2007-01-26,69556.5,123,0,,,,,,TPCW
45444,23,35,2009-10-23,83128.5,147,0,,,,,,TPCW
45458,28,35,2009-07-30,37971.67,83,1,,,,,,TPCW
45552,25,35,2007-02-02,72384,128,0,,,,,,TPCW
45554,40,35,2009-04-22,15268.5,27,0,,,,,,TPCW
45566,37,35,2010-10-22,84825,150,0,,,,,,TPCW
45602,24,35,2010-06-21,58812,104,0,,,,,,TPCW
45711,39,35,2005-03-18,105748.5,187,0,,,,,,TPCW
45934,11,35,2006-08-20,14137.5,25,0,,,,,,TPCW
45946,11,35,2007-01-20,16965,30,0,,,,,,TPCW
46010,32,35,2009-01-20,45805.5,81,0,,,,,,TPCW
46021,3,35,2010-02-05,68425.5,121,0,,,,,,TPCW
46042,18,35,2007-04-28,44109,78,0,,,,,,TPCW
46045,32,35,2006-06-27,71818.5,127,0,,,,,,TPCW
46177,33,35,2006-02-07,17530.5,31,0,,,,,,TPCW
46207,11,35,2006-05-02,67294.5,119,0,,,,,,TPCW
46273,15,35,2007-06-17,33930,60,0,,,,,,TPCW
46354,1,35,2009-12-12,13006.5,23,0,,,,,,TPCW
46377,20,35,2007-01-03,62205,110,0,,,,,,TPCW
46473,31,35,2010-07-27,80301,142,0,,,,,,TPCW
46603,11,35,2009-02-11,28275,50,0,,,,,,TPCW
46637,40,35,2008-02-13,10179,18,0,,,,,,TPCW
46664,38,35,2006-09-18,98397,174,0,,,,,,TPCW
46847,31,35,2007-08-11,50895,90,0,,,,,,TPCW
46859,8,35,2007-10-21,9048,16,0,,,,,,TPCW
46899,19,35,2005-04-09,81432,144,0,,,,,,TPCW
46979,11,35,2009-11-16,39019.5,69,0,,,,,,TPCW
47047,14,35,2006-11-17,69556.5,123,0,,,,,,TPCW
47140,12,35,2005-07-25,19792.5,35,0,,,,,,TPCW
47218,19,35,2009-09-19,65032.5,115,0,,,,,,TPCW
47272,33,35,2009-11-22,78039,138,0,,,,,,TPCW
47287,17,35,2005-08-26,45805.5,81,0,,,,,,TPCW
47307,12,35,2009-02-20,33364.5,59,0,,,,,,TPCW
47393,32,35,2006-03-07,101790,180,0,,,,,,TPCW
47493,12,35,2007-12-09,37888.5,67,0,,,,,,TPCW
47499,33,35,2008-11-11,105748.5,187,0,,,,,,TPCW
47500,34,35,2007-03-23,79170,140,0,,,,,,TPCW
47508,27,35,2005-02-01,21489,38,0,,,,,,TPCW
47681,17,35,2008-12-18,106879.5,189,0,,,,,,TPCW
47691,19,35,2009-12-19,96135,170,0,,,,,,TPCW
47718,34,35,2010-10-02,70122,124,0,,,,,,TPCW
47785,7,35,2008-07-18,66729,118,0,,,,,,TPCW
47804,20,35,2007-07-21,79170,140,0,,,,,,TPCW
47892,18,35,2005-12-02,5655,10,0,,,,,,TPCW
48064,2,35,2006-08-22,89914.5,159,0,,,,,,TPCW
48208,2,35,2008-11-07,52026,92,0,,,,,,TPCW
48277,29,35,2007-08-01,41847,74,0,,,,,,TPCW
48489,9,35,2009-04-07,63336,112,0,,,,,,TPCW
48529,17,35,2006-03-28,8482.5,15,0,,,,,,TPCW
48551,11,35,2008-07-15,104617.5,185,0,,,,,,TPCW
48553,19,35,2008-12-27,74080.5,131,0,,,,,,TPCW
48588,13,35,2009-09-29,60508.5,107,0,,,,,,TPCW
48647,15,35,2006-08-24,24882,44,0,,,,,,TPCW
48652,27,35,2007-02-28,28840.5,51,0,,,,,,TPCW
48963,6,35,2008-11-16,29971.5,53,0,,,,,,TPCW
48996,13,35,2007-10-30,16399.5,29,0,,,,,,TPCW
49177,29,35,2006-12-10,112534.5,199,0,,,,,,TPCW
49211,12,35,2006-05-06,79735.5,141,0,,,,,,TPCW
49254,30,35,2010-01-20,91045.5,161,0,,,,,,TPCW
49292,25,35,2010-10-14,13006.5,23,0,,,,,,TPCW
49451,40,35,2006-01-16,71253,126,0,,,,,,TPCW
49464,33,35,2006-05-06,67860,120,0,,,,,,TPCW
49472,16,35,2006-08-02,101790,180,0,,,,,,TPCW
49476,17,35,2006-11-23,110838,196,0,,,,,,TPCW
49505,40,35,2005-08-26,14137.5,25,0,,,,,,TPCW
49600,37,35,2009-12-28,102355.5,181,0,,,,,,TPCW
49669,7,35,2009-02-02,77473.5,137,0,,,,,,TPCW
49761,21,35,2007-03-11,88218,156,0,,,,,,TPCW
49799,9,35,2010-09-19,47502,84,0,,,,,,TPCW
49842,26,35,2007-09-30,29971.5,53,0,,,,,,TPCW
49899,21,35,2008-05-09,40716,72,0,,,,,,TPCW
49958,3,35,2005-12-26,44674.5,79,0,,,,,,TPCW
50098,32,35,2005-07-21,13006.5,23,0,,,,,,TPCW
50140,23,35,2007-02-06,66729,118,0,,,,,,TPCW
50174,30,35,2005-06-02,97831.5,173,0,,,,,,TPCW
50224,10,35,2007-06-04,16399.5,29,0,,,,,,TPCW
50518,28,35,2006-09-23,60508.5,107,0,,,,,,TPCW
50541,16,35,2010-04-08,14703,26,0,,,,,,TPCW
50586,19,35,2006-04-22,25447.5,45,0,,,,,,TPCW
50614,22,35,2009-09-14,87087,154,0,,,,,,TPCW
50649,8,35,2009-04-30,106314,188,0,,,,,,TPCW
50655,2,35,2008-08-17,40150.5,71,0,,,,,,TPCW
50827,11,35,2008-10-07,46936.5,83,0,,,,,,TPCW
50903,24,35,2007-06-12,17530.5,31,0,,,,,,TPCW
50930,29,35,2005-12-19,29406,52,0,,,,,,TPCW
50931,6,35,2008-05-17,104617.5,185,0,,,,,,TPCW
51111,1,35,2007-06-19,83694,148,0,,,,,,TPCW
51150,5,35,2006-04-09,5655,10,0,,,,,,TPCW
51217,28,35,2009-01-21,107445,190,0,,,,,,TPCW
51259,26,35,2005-04-04,42978,76,0,,,,,,TPCW
51398,9,35,2006-10-24,99528,176,0,,,,,,TPCW
51407,25,35,2005-01-16,69556.5,123,0,,,,,,TPCW
51414,14,35,2006-05-30,19792.5,35,0,,,,,,TPCW
51430,24,35,2010-01-05,39585,70,0,,,,,,TPCW
51507,10,35,2010-03-01,10744.5,19,0,,,,,,TPCW
51518,32,35,2007-10-09,108576,192,0,,,,,,TPCW
51721,19,35,2005-05-30,9048,16,0,,,,,,TPCW
51749,36,35,2007-01-03,76342.5,135,0,,,,,,TPCW
51798,11,35,2005-11-05,98962.5,175,0,,,,,,TPCW
51838,35,35,2010-02-21,100093.5,177,0,,,,,,TPCW
51849,27,35,2009-12-15,51460.5,91,0,,,,,,TPCW
51955,37,35,2009-05-16,46936.5,83,0,,,,,,TPCW
51978,29,35,2009-07-13,100093.5,177,0,,,,,,TPCW
51989,29,35,2006-07-13,88218,156,0,,,,,,TPCW
52055,10,35,2005-10-24,83694,148,0,,,,,,TPCW
52078,24,35,2008-12-23,94438.5,167,0,,,,,,TPCW
52101,11,35,2009-03-22,66729,118,0,,,,,,TPCW
52112,34,35,2007-12-24,94438.5,167,0,,,,,,TPCW
52168,8,35,2008-11-04,89349,158,0,,,,,,TPCW
52254,6,35,2007-05-01,92176.5,163,0,,,,,,TPCW
52270,19,35,2006-07-01,44109,78,0,,,,,,TPCW
52318,1,35,2007-05-22,25447.5,45,0,,,,,,TPCW
52345,39,35,2005-11-08,99528,176,0,,,,,,TPCW
52398,12,35,2008-07-02,105183,186,0,,,,,,TPCW
52509,30,35,2008-10-24,11310,20,0,,,,,,TPCW
52692,27,35,2007-01-21,112534.5,199,0,,,,,,TPCW
52840,3,35,2008-05-08,107445,190,0,,,,,,TPCW
52903,14,35,2006-02-09,62770.5,111,0,,,,,,TPCW
53020,21,35,2009-01-03,20358,36,0,,,,,,TPCW
53166,6,35,2005-08-11,87652.5,155,0,,,,,,TPCW
53233,17,35,2007-10-15,93873,166,0,,,,,,TPCW
53373,19,35,2010-07-16,15268.5,27,0,,,,,,TPCW
53431,2,35,2005-04-12,54853.5,97,0,,,,,,TPCW
53565,12,35,2010-04-19,97831.5,173,0,,,,,,TPCW
53566,30,35,2010-01-24,33364.5,59,0,,,,,,TPCW
53585,17,35,2005-12-26,55419,98,0,,,,,,TPCW
53625,6,35,2006-06-28,75777,134,0,,,,,,TPCW
53682,27,35,2005-11-25,99528,176,0,,,,,,TPCW
53713,7,35,2007-07-01,53157,94,0,,,,,,TPCW
53798,18,35,2005-07-18,25447.5,45,0,,,,,,TPCW
53836,18,35,2008-11-19,9048,16,0,,,,,,TPCW
53887,34,35,2007-07-28,17530.5,31,0,,,,,,TPCW
54096,12,35,2007-06-17,79735.5,141,0,,,,,,TPCW
54100,10,35,2005-10-07,45240,80,0,,,,,,TPCW
54174,38,35,2006-03-31,91045.5,161,0,,,,,,TPCW
54212,28,35,2010-02-26,46371,82,0,,,,,,TPCW
54265,21,35,2010-01-27,48633,86,0,,,,,,TPCW
54355,23,35,2008-01-04,76908,136,0,,,,,,TPCW
54395,34,35,2010-10-05,56550,100,0,,,,,,TPCW
54398,8,35,2006-04-09,83128.5,147,0,,,,,,TPCW
54405,8,35,2009-04-09,57115.5,101,0,,,,,,TPCW
54542,7,35,2006-03-16,8482.5,15,0,,,,,,TPCW
54573,22,35,2008-10-26,30537,54,0,,,,,,TPCW
54654,15,35,2007-05-28,81997.5,145,0,,,,,,TPCW
54676,40,35,2008-05-14,104052,184,0,,,,,,TPCW
54694,28,35,2009-08-16,20358,36,0,,,,,,TPCW
54704,22,35,2007-09-23,76342.5,135,0,,,,,,TPCW
54711,7,35,2010-08-04,59377.5,105,0,,,,,,TPCW
54930,17,35,2009-05-14,74646,132,0,,,,,,TPCW
54963,19,35,2006-10-17,79735.5,141,0,,,,,,TPCW
54986,37,35,2006-10-19,42412.5,75,0,,,,,,TPCW
55068,10,35,2008-02-09,75777,134,0,,,,,,TPCW
55077,8,35,2007-05-30,81997.5,145,0,,,,,,TPCW
55182,1,35,2008-06-20,59377.5,105,0,,,,,,TPCW
55247,5,35,2009-05-12,6220.5,11,0,,,,,,TPCW
55391,10,35,2006-02-25,29971.5,53,0,,,,,,TPCW
55407,18,35,2008-03-02,31102.5,55,0,,,,,,TPCW
55431,30,35,2005-01-13,58246.5,103,0,,,,,,TPCW
55516,24,35,2010-09-09,46936.5,83,0,,,,,,TPCW
19,36,36,2009-01-20,50455.44,126,1,,,,,,TPCW
29,36,36,2005-05-23,90422.64,196,0,,,,,,TPCW
115,11,36,2008-05-03,11072.16,24,0,,,,,,TPCW
193,27,36,2010-09-06,56744.82,123,0,,,,,,TPCW
209,25,36,2009-07-01,40597.92,88,0,,,,,,TPCW
338,37,36,2009-08-24,41059.26,89,0,,,,,,TPCW
365,28,36,2009-07-06,64126.26,139,0,,,,,,TPCW
382,32,36,2007-12-03,69662.34,151,0,,,,,,TPCW
442,4,36,2008-09-30,19376.28,42,0,,,,,,TPCW
529,16,36,2006-04-27,75198.42,163,0,,,,,,TPCW
812,27,36,2007-06-21,73353.06,159,0,,,,,,TPCW
856,25,36,2007-11-17,42443.28,92,0,,,,,,TPCW
892,24,36,2008-10-17,71969.04,156,0,,,,,,TPCW
957,4,36,2007-09-02,65510.28,142,0,,,,,,TPCW
1046,14,36,2010-06-08,89961.3,195,0,,,,,,TPCW
1063,1,36,2008-04-10,77505.12,168,0,,,,,,TPCW
1091,14,36,2009-04-27,73353.06,159,0,,,,,,TPCW
1147,11,36,2006-11-09,14762.88,32,0,,,,,,TPCW
1364,2,36,2006-07-10,12456.18,27,0,,,,,,TPCW
1558,28,36,2007-09-15,85809.24,186,0,,,,,,TPCW
1746,39,36,2006-10-06,10149.48,22,0,,,,,,TPCW
1880,19,36,2009-10-31,11072.16,24,0,,,,,,TPCW
2013,20,36,2008-02-03,83502.54,181,0,,,,,,TPCW
2133,36,36,2005-06-06,62280.9,135,0,,,,,,TPCW
2194,23,36,2010-04-20,31371.12,68,0,,,,,,TPCW
2398,22,36,2009-08-28,33677.82,73,0,,,,,,TPCW
2455,35,36,2008-02-08,29987.1,65,0,,,,,,TPCW
2530,13,36,2006-03-22,38752.56,84,0,,,,,,TPCW
2572,20,36,2009-10-15,63664.92,138,0,,,,,,TPCW
2600,18,36,2007-02-28,51208.74,111,0,,,,,,TPCW
2792,32,36,2009-06-19,56283.48,122,0,,,,,,TPCW
2890,33,36,2006-04-23,90422.64,196,0,,,,,,TPCW
2996,20,36,2006-12-02,21221.64,46,0,,,,,,TPCW
3075,35,36,2010-02-19,78889.14,171,0,,,,,,TPCW
3185,26,36,2010-06-19,66894.3,145,0,,,,,,TPCW
3215,25,36,2010-05-31,11994.84,26,0,,,,,,TPCW
3370,11,36,2009-01-30,29987.1,65,0,,,,,,TPCW
3373,11,36,2005-01-30,85809.24,186,0,,,,,,TPCW
3436,8,36,2005-08-02,63664.92,138,0,,,,,,TPCW
3451,39,36,2008-09-01,68278.32,148,0,,,,,,TPCW
3477,6,36,2008-06-10,86270.58,187,0,,,,,,TPCW
3503,30,36,2006-05-27,70585.02,153,0,,,,,,TPCW
3570,13,36,2010-05-07,20298.96,44,0,,,,,,TPCW
3703,28,36,2007-02-19,80273.16,174,0,,,,,,TPCW
3796,34,36,2009-11-02,57667.5,125,0,,,,,,TPCW
3882,28,36,2010-09-19,46134,100,0,,,,,,TPCW
3908,20,36,2008-12-31,41059.26,89,0,,,,,,TPCW
3993,4,36,2005-06-30,87654.6,190,0,,,,,,TPCW
4001,37,36,2010-02-25,89038.62,193,0,,,,,,TPCW
4090,29,36,2005-04-09,91806.66,199,0,,,,,,TPCW
4111,13,36,2009-02-26,35061.84,76,0,,,,,,TPCW
4164,15,36,2006-06-20,48440.7,105,0,,,,,,TPCW
4202,29,36,2006-05-04,34139.16,74,0,,,,,,TPCW
4212,9,36,2007-02-16,89499.96,194,0,,,,,,TPCW
4312,32,36,2007-02-22,7381.44,16,0,,,,,,TPCW
4437,2,36,2006-02-23,8765.46,19,0,,,,,,TPCW
4489,13,36,2010-06-01,22144.32,48,0,,,,,,TPCW
4520,2,36,2007-06-26,23528.34,51,0,,,,,,TPCW
4555,2,36,2010-02-21,76121.1,165,0,,,,,,TPCW
4632,13,36,2010-08-29,51208.74,111,0,,,,,,TPCW
4781,12,36,2010-01-16,30448.44,66,0,,,,,,TPCW
4865,2,36,2005-06-22,26757.72,58,0,,,,,,TPCW
5147,38,36,2008-11-24,25373.7,55,0,,,,,,TPCW
5175,21,36,2006-06-25,87193.26,189,0,,,,,,TPCW
5180,36,36,2005-03-29,76121.1,165,0,,,,,,TPCW
5263,10,36,2006-04-20,86270.58,187,0,,,,,,TPCW
5430,26,36,2010-04-01,35523.18,77,0,,,,,,TPCW
5449,3,36,2009-12-10,89961.3,195,0,,,,,,TPCW
5465,27,36,2006-08-28,41520.6,90,0,,,,,,TPCW
5508,7,36,2006-04-02,47979.36,104,0,,,,,,TPCW
5538,20,36,2008-12-16,35523.18,77,0,,,,,,TPCW
5555,12,36,2005-06-15,31832.46,69,0,,,,,,TPCW
5743,6,36,2010-06-11,7381.44,16,0,,,,,,TPCW
5926,31,36,2009-07-26,73814.4,160,0,,,,,,TPCW
6005,23,36,2006-02-07,6458.76,14,0,,,,,,TPCW
6031,16,36,2008-11-20,26296.38,57,0,,,,,,TPCW
6074,9,36,2005-05-21,38752.56,84,0,,,,,,TPCW
6128,33,36,2005-03-25,26757.72,58,0,,,,,,TPCW
6136,13,36,2010-04-23,27680.4,60,0,,,,,,TPCW
6184,33,36,2007-12-19,55822.14,121,0,,,,,,TPCW
6262,3,36,2005-12-31,14301.54,31,0,,,,,,TPCW
6343,7,36,2005-01-29,57206.16,124,0,,,,,,TPCW
6464,35,36,2009-04-02,78427.8,170,0,,,,,,TPCW
6531,14,36,2010-08-04,12456.18,27,0,,,,,,TPCW
6563,39,36,2005-12-06,38752.56,84,0,,,,,,TPCW
7019,8,36,2008-02-05,91806.66,199,0,,,,,,TPCW
7244,37,36,2006-01-10,53976.78,117,0,,,,,,TPCW
7277,1,36,2009-04-09,6920.1,15,0,,,,,,TPCW
7280,25,36,2006-05-19,34139.16,74,0,,,,,,TPCW
7351,18,36,2008-01-13,42443.28,92,0,,,,,,TPCW
7392,18,36,2006-10-04,59051.52,128,0,,,,,,TPCW
7632,15,36,2008-07-15,29525.76,64,0,,,,,,TPCW
7712,21,36,2008-09-26,29064.42,63,0,,,,,,TPCW
7728,13,36,2007-01-23,9226.8,20,0,,,,,,TPCW
7935,29,36,2008-02-20,63664.92,138,0,,,,,,TPCW
7950,19,36,2009-03-08,89961.3,195,0,,,,,,TPCW
7980,4,36,2005-06-27,7842.78,17,0,,,,,,TPCW
8078,17,36,2006-12-10,73814.4,160,0,,,,,,TPCW
8121,2,36,2005-04-25,51208.74,111,0,,,,,,TPCW
8306,37,36,2008-07-20,18453.6,40,0,,,,,,TPCW
8333,33,36,2010-05-05,48902.04,106,0,,,,,,TPCW
8413,8,36,2010-09-21,90422.64,196,0,,,,,,TPCW
8418,1,36,2007-04-12,15685.56,34,0,,,,,,TPCW
8441,7,36,2006-11-22,70585.02,153,0,,,,,,TPCW
8548,26,36,2008-12-19,72891.72,158,0,,,,,,TPCW
8590,36,36,2007-03-24,48440.7,105,0,,,,,,TPCW
8756,31,36,2007-01-16,23528.34,51,0,,,,,,TPCW
8923,31,36,2007-03-10,10610.82,23,0,,,,,,TPCW
