saleOrderAttributes_SK,orderDate_SK,saleDate_SK,product_SK,customer_SK,invoiceID,amt,qty,discounted,division
11,1870,1869,66,29,33162,6261.9,52,0,PEC 
11,1871,1867,133,101,23085,44371.4,92,0,PEC 
11,1872,1843,136,55,54057,46433.2,131,0,PEC 
11,1872,1847,83,6,38959,37454.3,88,0,PEC 
11,1872,1851,62,12,40358,100536.2,172,0,PEC 
11,1874,1868,71,9,23096,87117.2,171,0,PEC 
11,1875,1856,39,23,6428,36965.1,86,0,PEC 
11,1876,1856,1,42,31613,23432.2,116,0,PEC 
11,1876,1856,30,62,17528,14850.3,34,0,PEC 
11,1877,1853,46,56,39307,45302.5,80,0,PEC 
11,1877,1867,22,62,8907,50614.8,175,0,PEC 
11,1877,1868,145,54,17130,53267.5,194,0,PEC 
11,1877,1876,83,24,37044,34497.4,81,0,PEC 
11,1878,1866,147,20,17853,36380.8,73,0,PEC 
11,1880,1861,151,6,25864,23676.3,119,0,PEC 
11,1880,1879,103,3,29681,43777.9,126,0,PEC 
11,1880,1880,136,47,12051,38635.3,109,0,PEC 
11,1881,1872,68,62,54064,13473.3,58,0,PEC 
11,1882,1857,145,45,24647,10984.8,40,0,PEC 
11,1882,1876,54,45,47441,70784.2,130,0,PEC 
11,1883,1869,30,81,40977,20959.3,48,0,PEC 
11,1883,1882,140,12,15513,22433.6,44,0,PEC 
11,1883,1884,6,55,38627,4186.1,14,0,PEC 
11,1883,1884,57,55,38627,46420.2,185,0,PEC 
11,1884,1861,110,54,37763,18403.3,54,0,PEC 
11,1885,1856,147,9,20414,98628.5,198,0,PEC 
11,1886,1857,92,77,13297,19207.9,96,0,PEC 
11,1887,1860,83,62,29564,17472.9,41,0,PEC 
11,1887,1860,114,10,9503,67798.2,116,0,PEC 
11,1887,1862,46,10,1722,39063.4,69,0,PEC 
11,1887,1884,83,22,55247,53203.9,125,0,PEC 
11,1891,1884,147,81,42628,31384.7,63,0,PEC 
11,1894,1883,60,74,36362,13876.4,84,0,PEC 
11,1895,1876,89,6,5176,33775.9,74,0,PEC 
11,1895,1889,88,54,46621,6506.7,22,0,PEC 
11,1897,1890,151,84,12094,6380.6,32,0,PEC 
11,1897,1898,133,10,11953,15439.9,32,0,PEC 
11,1899,1877,100,94,54252,73723.7,197,0,PEC 
11,1899,1892,39,54,2189,6021.1,14,0,PEC 
11,1900,1876,49,39,40702,4964.9,30,0,PEC 
11,1900,1896,31,23,33732,59049.7,101,0,PEC 
11,1900,1900,79,53,50609,9439.3,47,0,PEC 
11,1901,1886,110,95,9959,41208.3,121,0,PEC 
11,1901,1886,1,95,9959,5656.6,28,0,PEC 
11,1902,1878,6,55,9522,39645.8,133,0,PEC 
11,1902,1887,92,81,11576,3623.6,18,0,PEC 
11,1904,1892,136,62,20696,55628,157,0,PEC 
11,1904,1905,100,65,5277,55754.6,149,0,PEC 
11,1906,1888,92,47,4784,11606.8,58,0,PEC 
11,1906,1903,88,55,26085,54098,183,0,PEC 
11,1907,1908,88,101,37597,36949.5,125,0,PEC 
11,1907,1908,136,101,37597,30118.2,85,0,PEC 
11,1910,1883,11,54,52061,38701.2,77,0,PEC 
11,1910,1898,62,53,26990,60211.1,103,0,PEC 
11,1911,1882,43,74,36364,55438.5,99,0,PEC 
11,1911,1886,36,45,35710,37139.7,130,0,PEC 
11,1911,1893,1,46,926,4051.3,20,0,PEC 
11,1911,1894,151,23,51135,4584.7,23,0,PEC 
11,1912,1884,92,20,32303,15398.1,77,0,PEC 
11,1912,1899,6,57,21104,23558,79,0,PEC 
11,1913,1894,57,53,7392,12064.2,48,0,PEC 
11,1913,1905,1,3,48277,5855.4,29,0,PEC 
11,1913,1905,71,3,48277,9183.6,18,0,PEC 
11,1914,1893,124,5,9037,36252.7,146,0,PEC 
11,1917,1896,151,20,43919,5769.4,29,0,PEC 
11,1917,1899,18,27,49461,77515.5,168,0,PEC 
11,1917,1913,54,38,6295,97439.9,179,0,PEC 
11,1918,1905,145,57,33821,45277.6,165,0,PEC 
11,1919,1895,100,9,22617,7879.3,21,0,PEC 
11,1920,1909,30,53,32970,43640.6,100,0,PEC 
11,1920,1912,120,24,53891,17834.7,56,0,PEC 
11,1921,1910,140,42,12871,26516.2,52,0,PEC 
11,1922,1917,151,1,28196,1995.3,10,0,PEC 
11,1924,1896,97,77,36771,17763.6,145,0,PEC 
11,1924,1918,92,91,3929,29809.6,149,0,PEC 
11,1925,1914,88,9,51636,41685.1,141,0,PEC 
11,1925,1916,36,65,40282,47995.5,168,0,PEC 
11,1926,1897,49,22,7411,23808.1,144,0,PEC 
11,1926,1903,79,29,9933,25102.2,125,0,PEC 
11,1927,1921,66,73,50186,24082.4,200,0,PEC 
11,1927,1924,110,45,15348,9541.9,28,0,PEC 
11,1928,1903,92,91,42824,10804.7,54,0,PEC 
11,1928,1909,151,101,52493,22878.5,115,0,PEC 
11,1931,1923,1,17,11096,17581.2,87,0,PEC 
11,1932,1905,88,77,16184,28967.3,98,0,PEC 
11,1932,1925,39,1,28199,76509.6,178,0,PEC 
11,1932,1928,18,94,42884,13388,29,0,PEC 
11,1933,1929,18,65,39876,39683.1,86,0,PEC 
11,1933,1932,129,22,25845,9043.2,32,0,PEC 
11,1936,1907,57,65,5275,9788.2,39,0,PEC 
11,1938,1926,22,23,52076,57265.5,198,0,PEC 
11,1938,1932,31,54,22324,63720.8,109,0,PEC 
11,1939,1921,66,84,49599,14451.2,120,0,PEC 
11,1939,1924,30,46,45362,6122.2,14,0,PEC 
11,1940,1921,54,91,3925,82754.4,152,0,PEC 
11,1941,1922,103,74,1128,67033.2,193,0,PEC 
11,1944,1920,124,1,28193,42461.6,171,0,PEC 
11,1945,1943,89,55,36033,55680.4,122,0,PEC 
11,1946,1942,83,55,36032,8940.5,21,0,PEC 
11,1947,1918,66,27,42296,15680.5,130,0,PEC 
11,1948,1929,151,1,48710,15312.1,77,0,PEC 
11,1948,1941,151,46,4123,37382.7,188,0,PEC 
11,1949,1950,1,74,30367,12120.9,60,0,PEC 
11,1950,1924,71,74,13709,36674.6,72,0,PEC 
11,1950,1935,103,10,54379,39946,115,0,PEC 
11,1950,1935,71,10,54379,71816.5,141,0,PEC 
11,1953,1924,18,99,1357,29531.8,64,0,PEC 
11,1953,1931,66,65,39874,19385.6,161,0,PEC 
11,1953,1953,92,22,47377,22010.7,110,0,PEC 
11,1954,1933,54,65,39872,55530.4,102,0,PEC 
11,1954,1934,145,3,41295,36250.3,132,0,PEC 
11,1954,1940,100,42,16243,49394.4,132,0,PEC 
11,1955,1927,39,23,52074,83393.5,194,0,PEC 
11,1955,1948,145,81,16709,29924,109,0,PEC 
11,1957,1938,36,46,6775,20284.3,71,0,PEC 
11,1957,1953,140,81,13157,59141.3,116,0,PEC 
11,1957,1953,136,81,13157,41464.4,117,0,PEC 
11,1957,1954,140,81,45283,41805.4,82,0,PEC 
11,1959,1945,120,62,39036,13375.7,42,0,PEC 
11,1959,1947,71,95,814,19870.3,39,0,PEC 
11,1959,1956,79,1,47084,30113.7,150,0,PEC 
11,1960,1934,39,54,23034,29668.3,69,0,PEC 
11,1960,1949,25,23,4786,38157.1,93,0,PEC 
11,1962,1941,60,54,28559,14518.7,88,0,PEC 
11,1964,1947,43,56,32138,108602.6,194,0,PEC 
11,1964,1952,1,10,37885,9900.1,49,0,PEC 
11,1964,1952,49,10,37885,27770,168,0,PEC 
11,1966,1938,100,101,29013,8986.4,24,0,PEC 
11,1966,1943,5,6,16293,16475.8,58,0,PEC 
11,1966,1943,31,6,16293,73085.3,125,0,PEC 
11,1966,1954,140,38,11057,87182.7,171,0,PEC 
11,1966,1954,46,38,11057,14152.1,25,0,PEC 
11,1966,1962,145,73,30581,18664.5,68,0,PEC 
11,1968,1965,43,54,54581,33601.4,60,0,PEC 
11,1971,1962,114,32,34936,47922.2,82,0,PEC 
11,1971,1972,83,84,26463,61713,145,0,PEC 
11,1974,1965,145,27,15716,45836.8,167,0,PEC 
11,1977,1974,68,12,47992,18355.2,79,0,PEC 
11,1980,1959,133,24,24046,70398.2,146,0,PEC 
11,1981,1968,92,62,15861,10197.2,51,0,PEC 
11,1981,1968,88,62,15861,6805.4,23,0,PEC 
11,1984,1975,54,32,14395,108344.8,199,0,PEC 
11,1986,1957,100,54,54589,49783.8,133,0,PEC 
11,1986,1979,39,54,6432,59323,138,0,PEC 
11,1986,1981,120,24,24242,62748.9,197,0,PEC 
11,1987,1958,120,95,21459,57316.9,180,0,PEC 
11,1987,1961,145,3,53389,20046,73,0,PEC 
11,1987,1961,31,47,44930,15207.5,26,0,PEC 
11,1987,1964,88,29,49375,39613.7,134,0,PEC 
11,1987,1964,49,29,49375,30244.5,183,0,PEC 
11,1988,1985,110,20,42160,37115.7,109,0,PEC 
11,1993,1973,151,27,36271,23864.2,120,0,PEC 
11,1994,1966,68,56,46491,31134.4,134,0,PEC 
11,1994,1966,136,56,46491,69459.2,196,0,PEC 
11,1994,1970,60,77,24490,9409.4,57,0,PEC 
11,1994,1970,88,77,24490,45228.6,153,0,PEC 
11,1994,1984,6,29,23515,41149.5,138,0,PEC 
11,1994,1991,27,6,36390,86524.8,153,0,PEC 
11,1996,1988,31,62,40446,57298.8,98,0,PEC 
11,1996,1992,54,3,25703,81644,150,0,PEC 
11,1996,1996,62,29,16927,5846,10,0,PEC 
11,1998,1969,5,24,30096,8526.4,30,0,PEC 
11,1998,1974,103,20,24090,12159.2,35,0,PEC 
11,1998,1983,83,32,35296,59174.4,139,0,PEC 
11,2000,1996,110,45,47366,65378.2,192,0,PEC 
11,2001,1988,151,6,36393,7967.6,40,0,PEC 
11,2001,1988,133,6,36393,11595.4,24,0,PEC 
11,2001,1995,43,62,40440,49273.4,88,0,PEC 
11,2001,1998,79,10,23718,24091.3,120,0,PEC 
11,2002,2003,57,17,26076,11547.5,46,0,PEC 
11,2003,1977,97,20,3408,23269.5,190,0,PEC 
11,2003,1989,129,23,9777,27974.5,99,0,PEC 
11,2004,2003,133,57,5816,83419.8,173,0,PEC 
11,2005,1977,97,95,48503,13475.5,110,0,PEC 
11,2005,1987,137,6,36394,34691.7,153,0,PEC 
11,2006,1986,83,46,2654,61727.8,145,0,PEC 
11,2006,2000,140,1,8808,62721.2,123,0,PEC 
11,2006,2001,120,46,4501,6054.4,19,0,PEC 
11,2007,2004,133,55,14290,68012.2,141,0,PEC 
11,2011,2009,31,24,15204,47946.9,82,0,PEC 
11,2011,2009,18,24,15204,51692.3,112,0,PEC 
11,2011,2010,68,65,46574,42050.6,181,0,PEC 
11,2011,2011,27,56,37143,21503.1,38,0,PEC 
11,2012,1984,129,57,47011,12175.4,43,0,PEC 
11,2012,1987,54,77,55469,87100.1,160,0,PEC 
11,2012,2013,5,24,15201,18178,64,0,PEC 
11,2014,1997,110,45,12434,10559.4,31,0,PEC 
11,2014,1997,30,88,33997,29674.2,68,0,PEC 
11,2014,2012,103,23,17642,59400,171,0,PEC 
11,2014,2012,88,23,17642,3262.2,11,0,PEC 
11,2016,1995,60,17,19755,17012.3,103,0,PEC 
11,2016,2013,27,39,52371,77482.2,137,0,PEC 
11,2017,1994,110,29,1773,64696.5,190,0,PEC 
11,2017,1996,89,20,7182,60697.4,133,0,PEC 
11,2017,2005,124,3,29971,43202.1,174,0,PEC 
11,2017,2006,133,57,5809,61730.5,128,0,PEC 
11,2017,2009,5,47,8642,16476.4,58,0,PEC 
11,2018,1995,6,38,8504,52749.3,177,0,PEC 
11,2018,1996,22,10,52927,24596.2,85,0,PEC 
11,2018,2008,49,45,35612,9768.5,59,0,PEC 
11,2020,1998,1,101,27701,4654.1,23,0,PEC 
11,2020,2013,100,10,42735,48274.9,129,0,PEC 
11,2020,2013,62,10,42735,16954.6,29,0,PEC 
11,2022,1995,83,55,41609,10237.5,24,0,PEC 
11,2022,1995,88,101,30317,30170.4,102,0,PEC 
11,2023,1999,31,9,9144,50284.4,86,0,PEC 
11,2023,2005,11,55,30247,93492.1,186,0,PEC 
11,2024,1998,54,6,15807,85997.4,158,0,PEC 
11,2024,2022,46,88,17600,56049.6,99,0,PEC 
11,2026,2008,110,94,37914,33725.3,99,0,PEC 
11,2033,2033,120,39,38058,31840.2,100,0,PEC 
11,2034,2014,151,81,35823,15139.4,76,0,PEC 
11,2036,2035,18,46,34846,66439.4,144,0,PEC 
11,2038,2020,145,3,20916,6597.5,24,0,PEC 
11,2038,2023,114,62,17152,80669.5,138,0,PEC 
11,2041,2028,5,34,41613,47122.1,166,0,PEC 
11,2044,2023,46,46,30500,27168.3,48,0,PEC 
11,2044,2023,27,46,30500,97269.5,172,0,PEC 
11,2044,2033,54,29,54606,91985.9,169,0,PEC 
11,2048,2021,129,56,16522,21767.4,77,0,PEC 
11,2048,2025,100,22,7502,60995.9,163,0,PEC 
11,2049,2035,60,56,22803,4649.3,28,0,PEC 
11,2049,2035,140,56,22803,59649.1,117,0,PEC 
11,2049,2035,22,56,22803,44843.4,155,0,PEC 
11,2052,2039,31,55,18733,48528,83,0,PEC 
11,2054,2040,57,20,15352,38158.1,152,0,PEC 
11,2054,2050,46,39,4168,22659.6,40,0,PEC 
11,2054,2051,140,81,28817,34667.6,68,0,PEC 
11,2054,2051,66,81,28817,9520.8,79,0,PEC 
11,2056,2044,133,45,39448,91145.5,189,0,PEC 
11,2057,2046,110,5,36736,17709.4,52,0,PEC 
11,2057,2049,88,20,35845,19804.7,67,0,PEC 
11,2059,2031,46,17,17105,39052.4,69,0,PEC 
11,2062,2058,43,55,4345,25199.8,45,0,PEC 
11,2063,2052,79,88,8564,37769,188,0,PEC 
11,2063,2052,92,88,8564,27604.9,138,0,PEC 
11,2063,2057,136,29,25922,62019.7,175,0,PEC 
11,2067,2058,71,88,48229,89641.4,176,0,PEC 
11,2067,2063,27,62,28720,67883.8,120,0,PEC 
11,2068,2046,49,77,8140,28758.7,174,0,PEC 
11,2073,2048,46,9,10669,99047.3,175,0,PEC 
11,2073,2048,57,9,10669,35632.7,142,0,PEC 
11,2073,2059,103,27,13491,44139.8,127,0,PEC 
11,2073,2059,31,27,13491,70169,120,0,PEC 
11,2075,2049,36,101,35195,14571.2,51,0,PEC 
11,2076,2052,71,9,10672,10212.2,20,0,PEC 
11,2076,2056,1,12,37162,37963.1,188,0,PEC 
11,2076,2060,133,53,38739,41953.7,87,0,PEC 
11,2077,2061,36,57,45152,32279.8,113,0,PEC 
11,2077,2064,60,84,1332,14545.2,88,0,PEC 
11,2077,2074,62,99,48424,29230.5,50,0,PEC 
11,2078,2057,66,95,2891,2198.7,18,0,PEC 
11,2080,2052,79,46,768,35928.5,179,0,PEC 
11,2080,2074,97,27,46523,6621.1,54,0,PEC 
11,2082,2053,11,45,4416,10053,20,0,PEC 
11,2082,2065,6,12,31871,36668.8,123,0,PEC 
11,2082,2065,147,12,31871,47817.3,96,0,PEC 
11,2084,2059,120,74,22149,54458.4,171,0,PEC 
11,2084,2067,83,32,22999,24262.6,57,0,PEC 
11,2086,2085,151,38,53597,37989.4,191,0,PEC 
11,2088,2067,83,56,23908,61723.9,145,0,PEC 
11,2089,2074,71,3,5947,65703.5,129,0,PEC 
11,2089,2080,39,10,52477,18065.9,42,0,PEC 
11,2089,2085,46,95,15289,23775.7,42,0,PEC 
11,2090,2065,36,23,35667,51433.4,180,0,PEC 
11,2090,2068,1,17,53231,25245.4,125,0,PEC 
11,2090,2071,68,99,48430,25559.5,110,0,PEC 
11,2090,2082,110,6,26032,56523.9,166,0,PEC 
11,2090,2084,68,95,40215,24858.3,107,0,PEC 
11,2090,2084,36,95,40215,45706.1,160,0,PEC 
11,2090,2084,114,95,40215,53777.3,92,0,PEC 
11,2091,2088,54,65,54706,10898.6,20,0,PEC 
11,2092,2063,5,24,4727,55374.1,195,0,PEC 
11,2092,2078,62,57,50570,33923.8,58,0,PEC 
11,2095,2077,68,99,48423,46485.3,200,0,PEC 
11,2096,2074,71,101,51617,12735.8,25,0,PEC 
11,2096,2090,103,73,5574,19106.5,55,0,PEC 
11,2096,2096,68,62,3774,7217.6,31,0,PEC 
11,2096,2096,30,62,3774,15734.4,36,0,PEC 
11,2097,2084,62,39,23056,57279.8,98,0,PEC 
11,2097,2096,88,12,47932,49382.2,167,0,PEC 
11,2098,2090,31,74,19802,33915.4,58,0,PEC 
11,2099,2082,136,56,4073,8513.6,24,0,PEC 
11,2099,2087,1,34,47740,22398.7,111,0,PEC 
11,2100,2088,54,73,54970,59875.8,110,0,PEC 
11,2100,2098,62,1,8727,105195.2,180,0,PEC 
11,2100,2099,147,12,12934,4983.4,10,0,PEC 
11,2102,2098,27,73,5580,37919.9,67,0,PEC 
11,2102,2098,151,73,5580,25469.8,128,0,PEC 
11,2103,2079,136,9,33959,21614.9,61,0,PEC 
11,2104,2084,83,94,37088,24691.5,58,0,PEC 
11,2105,2081,147,9,33961,38866.1,78,0,PEC 
11,2106,2093,140,38,18683,60699.4,119,0,PEC 
11,2106,2093,137,38,18683,26078.1,115,0,PEC 
11,2107,2103,68,39,33618,40646.6,175,0,PEC 
11,2108,2100,137,54,20213,39240.7,173,0,PEC 
11,2108,2101,79,23,36339,21678.9,108,0,PEC 
11,2109,2087,22,77,34701,46295,160,0,PEC 
11,2109,2100,31,6,37245,89449.5,153,0,PEC 
11,2110,2103,151,47,10369,38999.9,196,0,PEC 
11,2111,2086,6,91,29800,13729,46,0,PEC 
11,2113,2085,14,101,22503,7670.9,39,0,PEC 
11,2113,2090,30,5,31300,82913.5,190,0,PEC 
11,2114,2098,31,56,39076,91224.3,156,0,PEC 
11,2114,2112,120,24,37730,40764.3,128,0,PEC 
11,2115,2086,133,34,47738,86331.9,179,0,PEC 
11,2115,2107,66,29,46386,15428,128,0,PEC 
11,2115,2112,6,5,7145,35184,118,0,PEC 
11,2117,2088,18,10,52452,6927.5,15,0,PEC 
11,2120,2114,137,74,2203,29707.5,131,0,PEC 
11,2120,2118,22,95,11876,50622.8,175,0,PEC 
11,2121,2092,31,22,28013,72498.8,124,0,PEC 
11,2121,2103,120,32,7331,18152.5,57,0,PEC 
11,2121,2106,27,95,3503,62209,110,0,PEC 
11,2121,2110,83,20,7038,4688.1,11,0,PEC 
11,2122,2094,5,24,5714,53671.8,189,0,PEC 
11,2123,2104,43,23,36337,34726.3,62,0,PEC 
11,2125,2096,57,53,40863,7031.8,28,0,PEC 
11,2125,2100,43,42,17351,95167.6,170,0,PEC 
11,2127,2103,18,3,51334,52145.7,113,0,PEC 
11,2127,2128,140,22,9311,7161.1,14,0,PEC 
11,2128,2123,88,24,17087,5030.5,17,0,PEC 
11,2128,2128,57,17,29899,20100.1,80,0,PEC 
11,2129,2103,147,65,9631,85202.3,171,0,PEC 
11,2129,2105,6,65,9632,5961.4,20,0,PEC 
11,2129,2115,89,34,2345,41521.6,91,0,PEC 
11,2129,2116,88,12,22929,5617.5,19,0,PEC 
11,2129,2116,133,12,22929,33757.9,70,0,PEC 
11,2130,2102,83,24,2772,49803.4,117,0,PEC 
11,2130,2127,110,65,24172,38820.8,114,0,PEC 
11,2131,2110,49,39,54288,7288.7,44,0,PEC 
11,2133,2106,100,84,27042,27695.4,74,0,PEC 
11,2133,2106,31,84,27042,116932.7,200,0,PEC 
11,2135,2107,30,95,3493,15710.8,36,0,PEC 
11,2136,2107,92,84,27040,23592.1,118,0,PEC 
11,2136,2107,100,84,27040,74460.5,199,0,PEC 
11,2136,2109,66,34,2344,2181.4,18,0,PEC 
11,2139,2123,133,62,43062,60753.9,126,0,PEC 
11,2139,2124,147,38,23894,57799.2,116,0,PEC 
11,2139,2126,68,88,33336,6054.3,26,0,PEC 
11,2139,2126,46,88,33336,53220.7,94,0,PEC 
11,2141,2114,92,81,9692,11597.5,58,0,PEC 
11,2141,2127,114,62,43058,115124.2,197,0,PEC 
11,2142,2119,43,6,51600,97966.2,175,0,PEC 
11,2142,2119,100,6,51600,16122,43,0,PEC 
11,2143,2128,124,42,27796,12438.3,50,0,PEC 
11,2146,2117,1,65,45834,24634,122,0,PEC 
11,2146,2119,25,20,42013,44303.2,108,0,PEC 
11,2146,2122,120,9,26750,13382.7,42,0,PEC 
11,2147,2122,103,88,33323,26747,77,0,PEC 
11,2149,2121,46,10,38434,15848.1,28,0,PEC 
12,10,3,22,53,23559,33288.8,115,0,PEC 
12,11,4,22,10,10190,43098.8,149,0,PEC 
12,11,4,43,81,15821,27443.5,49,0,PEC 
12,11,6,30,73,13614,28799.3,66,0,PEC 
12,17,10,88,29,54398,50544.1,171,0,PEC 
12,19,1,57,5,16690,3515.2,14,0,PEC 
12,19,12,46,3,34705,74738.8,132,0,PEC 
12,20,16,30,101,36660,14850.2,34,0,PEC 
12,24,21,6,22,20327,2987,10,0,PEC 
12,24,21,18,22,20327,17535.4,38,0,PEC 
12,25,26,36,81,14920,55417,194,0,PEC 
12,27,8,66,9,42661,19273.4,160,0,PEC 
12,27,10,145,88,43956,37059.6,135,0,PEC 
12,27,10,11,88,43956,13584,27,0,PEC 
12,27,18,62,62,44085,32149.4,55,0,PEC 
12,29,16,49,34,13407,26770.8,162,0,PEC 
12,29,20,110,12,24361,7857.1,23,0,PEC 
12,29,20,39,12,24361,13335.1,31,0,PEC 
12,32,20,120,53,9041,31539.3,99,0,PEC 
12,33,20,36,81,14939,33706.4,118,0,PEC 
12,34,10,88,10,30845,23943.9,81,0,PEC 
12,35,6,6,45,53118,11923.7,40,0,PEC 
12,36,11,31,46,7737,76601.9,131,0,PEC 
12,37,16,89,12,3611,38804.3,85,0,PEC 
12,38,30,151,9,47144,30028.7,151,0,PEC 
12,40,18,88,45,32512,12719.7,43,0,PEC 
12,41,23,66,3,28586,15068.5,125,0,PEC 
12,41,32,31,29,22267,53208.4,91,0,PEC 
12,42,39,57,32,6750,32895,131,0,PEC 
12,42,43,124,39,10066,29789.1,120,0,PEC 
12,43,15,92,91,46831,35590.1,178,0,PEC 
12,43,15,11,91,46831,15105.3,30,0,PEC 
12,43,35,120,20,49197,8625.6,27,0,PEC 
12,45,34,6,6,35897,57519.6,193,0,PEC 
12,45,34,124,99,40593,25832.3,104,0,PEC 
12,45,34,36,99,40593,11440.5,40,0,PEC 
12,47,37,25,74,42596,25022.5,61,0,PEC 
12,47,41,136,1,25530,64842.1,183,0,PEC 
12,47,47,120,42,18067,52542.2,165,0,PEC 
12,49,23,83,45,38810,47674.1,112,0,PEC 
12,49,25,68,17,10514,44137.9,190,0,PEC 
12,50,37,129,39,30725,49729.2,176,0,PEC 
12,53,43,89,73,509,56119.9,123,0,PEC 
12,54,33,136,57,41772,60257,170,0,PEC 
12,56,48,11,38,34617,40225.3,80,0,PEC 
12,58,32,140,10,14181,71374.3,140,0,PEC 
12,59,32,145,42,5007,30734.9,112,0,PEC 
12,59,49,11,95,45989,22130.4,44,0,PEC 
12,61,57,89,74,8323,81681.8,179,0,PEC 
12,61,59,39,5,6310,51604.7,120,0,PEC 
12,61,59,5,5,6310,45158.9,159,0,PEC 
12,61,61,71,99,31697,25467.8,50,0,PEC 
12,61,61,97,38,22878,8589.9,70,0,PEC 
12,64,50,22,17,1044,34129.7,118,0,PEC 
12,65,40,92,65,31197,17003.9,85,0,PEC 
12,66,39,120,81,43335,51901.2,163,0,PEC 
12,67,57,60,42,46176,5286.4,32,0,PEC 
12,67,57,46,42,46176,11328.2,20,0,PEC 
12,67,57,22,42,46176,31816.8,110,0,PEC 
12,68,39,133,45,25722,88735.4,184,0,PEC 
12,68,39,18,45,25722,44762.1,97,0,PEC 
12,68,59,27,42,46178,101799.8,180,0,PEC 
12,69,57,88,10,54529,39624.9,134,0,PEC 
12,70,60,83,32,10220,55761.9,131,0,PEC 
12,72,50,151,39,5482,12131,61,0,PEC 
12,72,55,60,45,40033,6764.8,41,0,PEC 
12,73,47,129,6,15396,20352.7,72,0,PEC 
12,73,71,136,17,51226,70525.5,199,0,PEC 
12,75,46,136,46,32284,41104.4,116,0,PEC 
12,76,68,103,62,28448,43095.5,124,0,PEC 
12,76,75,39,34,18288,63631.9,148,0,PEC 
12,77,66,147,57,31424,49818.9,100,0,PEC 
12,78,72,151,47,12302,27443.4,138,0,PEC 
12,78,72,49,47,12302,21490.6,130,0,PEC 
12,78,77,133,17,29880,35694.7,74,0,PEC 
12,79,71,43,91,20558,39743.5,71,0,PEC 
12,79,71,136,91,20558,42524.2,120,0,PEC 
12,80,52,6,65,45500,58419.9,196,0,PEC 
12,80,52,114,65,45500,74815.6,128,0,PEC 
12,81,58,83,23,536,24699.4,58,0,PEC 
12,81,60,124,5,29586,20363.8,82,0,PEC 
12,81,60,31,5,29586,99395.4,170,0,PEC 
12,85,62,103,53,49709,22233.3,64,0,PEC 
12,85,68,36,6,34929,38283.9,134,0,PEC 
12,86,70,49,95,14158,7278.3,44,0,PEC 
12,86,77,71,47,12309,66724.1,131,0,PEC 
12,86,84,43,74,45143,72233.8,129,0,PEC 
12,86,87,147,39,53999,85186.4,171,0,PEC 
12,90,74,39,84,30378,9890.4,23,0,PEC 
12,91,68,114,3,161,84738.4,145,0,PEC 
12,93,75,120,1,2555,22926.7,72,0,PEC 
12,94,85,79,9,19767,30724.4,153,0,PEC 
12,96,79,124,84,50936,40220.3,162,0,PEC 
12,98,91,5,95,11597,22162.5,78,0,PEC 
12,99,86,39,5,15196,54165.8,126,0,PEC 
12,102,79,14,17,45090,25571.8,130,0,PEC 
12,102,85,14,10,15340,15531.5,79,0,PEC 
12,103,82,57,81,37936,30626.6,122,0,PEC 
12,103,85,68,54,35970,20209.7,87,0,PEC 
12,103,92,88,55,31929,15972.1,54,0,PEC 
12,104,89,89,47,53773,73917.9,162,0,PEC 
12,104,89,145,47,53773,47756.7,174,0,PEC 
12,104,100,110,1,22264,32018.2,94,0,PEC 
12,105,76,6,84,30377,10743,36,0,PEC 
12,105,97,137,62,17774,16348.8,72,0,PEC 
12,105,104,22,65,49421,21413.7,74,0,PEC 
12,107,79,88,20,35746,31932.7,108,0,PEC 
12,107,94,14,91,37292,22019,112,0,PEC 
12,107,95,39,62,32274,44728.5,104,0,PEC 
12,107,96,88,46,12573,2962.3,10,0,PEC 
12,108,85,79,95,7898,20288.8,101,0,PEC 
12,108,97,89,81,14721,89457.6,196,0,PEC 
12,109,88,103,5,15188,42719.9,123,0,PEC 
12,109,94,97,81,14722,12625,103,0,PEC 
12,109,94,54,81,14722,93081.3,171,0,PEC 
12,110,99,57,10,8567,16832,67,0,PEC 
12,111,90,97,27,7487,17512,143,0,PEC 
12,111,98,140,3,19288,82090.3,161,0,PEC 
12,112,91,136,53,14677,11706,33,0,PEC 
12,112,107,60,101,54844,28545.2,173,0,PEC 
12,113,90,114,38,29058,6431.1,11,0,PEC 
12,114,87,79,62,42771,7055.7,35,0,PEC 
12,115,88,136,88,18398,65549.7,185,0,PEC 
12,116,103,92,39,39549,11203.8,56,0,PEC 
12,119,105,88,27,22939,45246.4,153,0,PEC 
12,120,101,129,53,35213,40129.4,142,0,PEC 
12,123,101,110,94,29713,62998.3,185,0,PEC 
12,123,106,25,77,23585,81626.7,199,0,PEC 
12,123,122,54,3,28349,81645.8,150,0,PEC 
12,125,102,68,20,11919,35327.4,152,0,PEC 
12,125,125,18,32,9043,20771,45,0,PEC 
12,126,114,88,45,20426,57638.9,195,0,PEC 
12,126,114,30,45,20426,13108.4,30,0,PEC 
12,128,115,6,17,19498,43234.2,145,0,PEC 
12,128,120,120,45,40954,54132.2,170,0,PEC 
12,128,128,6,22,19598,12824.8,43,0,PEC 
12,129,111,151,62,17891,15931,80,0,PEC 
12,129,114,71,20,5690,99321.6,195,0,PEC 
12,130,120,18,73,51078,27226.4,59,0,PEC 
12,130,130,140,53,3035,70368,138,0,PEC 
12,131,109,100,84,48615,56136.5,150,0,PEC 
12,131,115,60,29,1486,17167.2,104,0,PEC 
